station_id,timestamp,session_id,voltage,current,power_kw,temperature_c,error_code,message,duration_sec,energy_kwh
STN_007,2024-01-24 19:23:00.100842,SES_001894,236.69,27.83,6.588,43.38,0,Power delivery stable,219,0.4008
STN_009,2024-01-29 17:47:40.102646,SES_002306,239.44,32.47,7.774,33.17,0,Vehicle handshake OK,264,0.5701
STN_009,2024-02-09 11:51:16.113131,SES_003187,237.2,32.86,7.795,38.77,0,Power delivery stable,280,0.6063
STN_006,2024-01-02 08:23:16.769457,SES_000122,236.0,27.35,6.454,35.94,0,Pilot signal OK,304,0.545
STN_001,2024-01-16 17:39:16.978369,SES_001203,238.85,,7.905,39.31,0,Pilot signal OK,330,0.7246
STN_002,2024-01-18 08:38:16.533708,SES_001375,243.26,29.95,7.287,35.88,0,Vehicle handshake OK,290,0.587
STN_009,2024-02-07 09:04:09.706024,SES_003031,239.26,32.83,7.854,31.55,0,Session started,280,0.6109
STN_001,2024-02-03 07:20:22.418659,SES_002647,240.03,32.28,7.748,36.94,0,Charging in progress,287,0.6177
STN_002,2024-02-12 18:34:22.836819,SES_003372,243.45,32.29,7.862,38.57,0,Session started,318,0.6945
STN_006,2024-01-30 08:44:25.937430,SES_002367,238.5,24.06,5.738,91.24,301,Thermal limit warning,402,0.6407
STN_005,2024-02-17 17:54:02.305491,SES_003798,240.61,30.2,7.266,34.94,0,Power delivery stable,265,0.5349
STN_004,2024-01-23 13:48:13.965895,SES_001791,241.61,32.52,7.857,41.24,0,Session started,300,0.6547
STN_001,2024-02-06 07:53:26.876930,SES_002887,244.88,30.03,7.354,43.28,0,Pilot signal OK,354,0.7231
STN_009,2024-02-08 21:57:57.421277,SES_003109,236.92,30.93,7.327,33.1,0,Power delivery stable,324,0.6594
STN_009,2024-02-05 06:51:05.692869,SES_002869,240.56,31.48,7.573,31.55,0,Power delivery stable,282,0.5932
STN_002,2024-01-16 13:28:58.459693,SES_001213,245.96,30.83,7.583,37.23,0,Power delivery stable,305,0.6424
STN_002,2024-01-25 17:45:39.769796,SES_001933,240.85,32.02,7.712,35.66,0,Vehicle handshake OK,230,0.4927
STN_009,2024-01-03 20:40:50.367811,SES_000232,238.07,33.67,8.015,36.27,0,Session started,311,
STN_005,2024-01-08 20:55:03.469319,SES_000595,239.59,29.62,7.097,29.83,0,Session started,283,0.5579
STN_010,2024-01-19 12:06:24.224738,SES_001513,239.53,32.31,7.74,40.71,0,Charging in progress,366,0.7869
STN_004,2024-01-12 08:46:32.338732,SES_000905,239.49,29.43,7.049,41.69,0,Session started,297,0.5815
STN_007,2024-02-29 15:45:48.121857,SES_004771,236.31,31.49,7.442,45.04,0,Charging in progress,327,0.676
STN_008,2024-02-03 08:21:14.436729,SES_002704,240.82,28.41,6.842,32.95,0,Session started,311,0.5911
STN_005,2024-02-20 08:30:27.357323,SES_004036,244.19,26.12,6.379,31.41,0,Power delivery stable,344,0.6095
STN_010,2024-02-15 12:58:23.868914,SES_003680,244.72,32.3,7.906,34.12,0,Session started,264,0.5798
STN_001,2024-02-01 06:36:23.531816,SES_002484,244.92,32.17,7.88,38.32,0,Pilot signal OK,311,0.6807
STN_006,2024-02-20 15:35:20.534008,SES_004044,236.54,31.31,7.405,41.24,0,Charging in progress,342,0.7035
STN_004,2024-02-02 16:32:09.112148,SES_002586,238.76,28.86,6.891,37.82,0,Charging complete,297,0.5685
STN_004,2024-01-31 17:13:57.898742,SES_002427,244.05,30.03,7.328,39.52,0,Charging in progress,261,0.5313
STN_009,2024-01-04 14:50:12.297981,SES_000312,234.22,32.45,0.623,81.99,0,Pilot signal OK,334,0.7052
STN_001,2024-01-18 16:56:36.717282,SES_001368,242.59,33.6,8.15,,0,Charging in progress,312,0.7063
STN_008,2024-02-19 13:18:01.633054,SES_003979,240.93,32.51,7.833,35.03,0,Pilot signal OK,284,0.6179
STN_003,2024-02-24 14:40:50.767661,SES_004340,241.83,32.98,7.977,42.42,0,Vehicle handshake OK,256,0.5673
STN_007,2024-01-02 13:46:05.176677,SES_000135,237.92,29.08,6.92,42.7,0,Pilot signal OK,283,0.544
STN_001,2024-01-11 21:09:29.216245,SES_000801,243.98,33.1,8.077,43.59,0,Charging complete,291,0.6529
STN_005,2024-02-26 08:39:13.190341,SES_004515,243.15,29.96,7.284,34.13,0,Power delivery stable,276,0.5584
STN_006,2024-01-26 07:04:48.764538,SES_002044,237.24,31.31,7.427,38.73,0,Vehicle handshake OK,272,0.5612
STN_006,2024-02-25 17:40:30.217866,SES_004448,239.01,28.38,6.783,39.19,0,Charging in progress,324,0.6105
STN_005,2024-02-27 09:30:55.392781,SES_004595,240.62,27.97,6.731,32.51,0,Session started,305,0.5703
STN_009,2024-02-29 21:51:59.029883,SES_004790,241.22,30.87,7.447,39.41,0,Pilot signal OK,331,0.6847
STN_008,2024-01-22 22:09:18.489261,SES_001738,240.45,33.85,8.14,37.58,0,Vehicle handshake OK,306,0.6919
STN_001,2024-01-20 13:15:50.364411,SES_001526,243.57,30.8,7.502,42.05,0,Charging complete,328,0.6835
STN_008,2024-02-19 13:48:38.636909,SES_003983,238.68,31.93,7.62,34.71,0,Charging complete,285,0.6032
STN_010,2024-02-20 07:48:17.512228,SES_004074,239.27,31.7,7.586,36.97,0,Pilot signal OK,297,0.6258
STN_006,2024-02-01 11:14:11.529084,SES_002526,235.35,29.99,7.058,38.75,0,Pilot signal OK,296,0.5803
STN_004,2024-01-10 13:54:37.250080,SES_000750,240.98,29.1,7.014,33.6,0,Charging in progress,337,0.6566
STN_005,2024-01-06 15:12:23.846680,SES_000439,239.82,30.75,7.375,34.28,0,Vehicle handshake OK,337,0.6904
STN_008,2024-01-30 07:22:27.149978,SES_002382,237.46,33.11,7.862,30.73,0,Power delivery stable,286,0.6246
STN_007,2024-02-26 13:30:03.754050,SES_004533,236.18,30.16,7.124,40.49,0,Charging in progress,308,0.6095
STN_007,2024-02-22 09:50:09.120869,SES_004214,238.02,27.54,6.555,42.06,0,Session started,261,0.4752
STN_001,2024-02-22 09:20:19.903027,SES_004168,240.63,28.3,,41.92,0,Charging in progress,246,0.4653
STN_004,2024-01-17 21:46:48.606511,SES_001306,242.78,29.74,7.22,36.02,0,Charging in progress,339,0.6799
STN_003,2024-02-13 15:52:23.665039,SES_003463,244.86,34.38,8.418,33.59,0,Power delivery stable,337,0.788
STN_008,2024-01-30 07:17:24.279881,SES_002379,239.37,31.69,7.586,32.47,0,Charging in progress,308,0.649
STN_004,2024-01-01 15:22:21.888976,SES_000025,241.66,31.04,7.5,35.16,0,Charging complete,295,0.6146
STN_007,2024-02-17 21:38:02.483324,SES_003809,238.18,31.07,7.4,44.62,0,Charging in progress,242,
STN_003,2024-01-05 11:05:35.913948,SES_000339,247.1,31.79,7.855,39.29,0,Power delivery stable,306,0.6677
STN_010,2024-02-21 18:07:45.135779,SES_004159,240.3,28.05,6.741,38.2,0,Power delivery stable,329,0.6161
STN_005,2024-01-03 10:33:34.575219,SES_000195,236.58,28.14,6.657,31.66,0,Pilot signal OK,294,0.5437
STN_004,2024-01-25 12:56:03.776502,SES_001949,239.75,31.53,7.559,36.1,0,Session started,296,0.6215
STN_003,2024-01-05 16:02:11.967871,SES_000342,245.15,33.73,8.27,37.67,0,Pilot signal OK,245,0.5628
STN_010,2024-02-11 07:01:53.045014,SES_003358,240.49,28.89,6.947,36.3,0,Vehicle handshake OK,261,0.5037
STN_006,2024-01-23 10:11:48.098568,SES_001803,237.21,32.81,7.783,42.22,0,Vehicle handshake OK,276,0.5967
STN_005,2024-01-27 14:48:35.694133,SES_002113,238.4,28.47,6.788,34.65,0,Charging in progress,283,0.5336
STN_004,2024-02-13 10:57:30.626951,SES_003470,242.61,31.42,7.623,41.15,0,Charging complete,293,0.6204
STN_002,2024-01-08 12:05:22.375394,SES_000572,244.61,29.26,7.156,41.1,0,Session started,305,0.6063
STN_002,2024-02-21 08:04:00.702401,SES_004096,245.09,31.83,7.801,39.93,0,Charging complete,318,0.6891
STN_003,2024-02-26 15:53:48.369849,SES_004499,247.27,31.5,7.79,36.13,0,Charging complete,342,0.74
STN_008,2024-01-15 18:54:03.105202,SES_001179,239.53,32.81,7.86,32.15,0,Power delivery stable,285,0.6222
STN_001,2024-01-10 06:57:49.717569,SES_000727,239.39,32.13,7.691,44.51,0,Vehicle handshake OK,299,0.6388
STN_002,2024-01-23 06:41:14.050734,SES_001770,244.18,33.95,8.29,37.09,0,Session started,334,0.7691
STN_009,2024-02-23 12:41:58.593296,SES_004307,239.58,32.86,7.874,34.02,0,Charging complete,283,0.619
STN_009,2024-02-07 11:19:29.501061,SES_003026,235.17,30.45,7.162,37.9,0,Pilot signal OK,349,0.6943
STN_005,2024-02-11 14:12:57.705394,SES_003316,242.69,29.98,7.276,39.3,0,Vehicle handshake OK,320,0.6468
STN_006,2024-01-01 21:29:24.588014,SES_000046,238.56,30.79,7.345,37.46,0,Charging complete,301,0.6141
STN_001,2024-01-28 06:36:23.310560,SES_002165,239.39,29.74,7.12,36.94,0,Charging in progress,295,0.5834
STN_006,2024-01-18 07:05:09.317935,SES_001407,240.15,27.5,6.603,35.94,0,Charging in progress,284,0.5209
STN_004,2024-02-08 14:03:30.339081,SES_003070,242.81,31.45,7.637,36.57,0,Charging in progress,343,0.7276
STN_007,2024-01-26 13:13:11.910645,SES_002053,239.72,28.48,6.827,44.77,0,Power delivery stable,300,0.5689
STN_004,2024-02-29 17:31:59.307613,SES_004746,242.35,30.95,7.5,33.6,0,Charging complete,289,0.6021
STN_008,2024-01-19 14:24:51.947589,SES_001501,234.62,31.9,7.483,,0,Charging in progress,325,0.6755
STN_001,2024-02-29 21:36:28.426468,SES_004722,238.64,29.85,7.124,36.94,0,Charging complete,340,0.6728
STN_010,2024-01-08 21:28:01.782727,SES_000636,241.32,32.34,7.805,34.12,0,Session started,260,0.5637
STN_010,2024-01-29 12:05:46.964869,SES_002320,240.83,29.79,7.173,41.42,0,Vehicle handshake OK,336,0.6695
STN_009,2024-02-02 14:39:56.544667,SES_002630,242.52,31.53,7.647,32.82,0,Power delivery stable,283,0.6011
STN_009,2024-01-21 07:09:56.956063,SES_001667,238.32,34.86,8.307,31.55,0,Charging in progress,337,0.7776
STN_001,2024-01-10 20:10:35.597949,SES_000725,245.9,29.19,7.179,39.29,0,Vehicle handshake OK,323,0.6441
STN_002,2024-01-02 11:03:26.622641,SES_000091,244.26,30.71,7.501,42.04,0,Charging complete,315,0.6563
STN_009,2024-02-10 18:45:18.508732,SES_003271,,28.98,6.765,39.83,0,Charging complete,313,0.5882
STN_008,2024-02-22 19:18:06.392305,SES_004220,239.42,32.36,7.747,30.73,0,Session started,307,0.6606
STN_008,2024-01-18 10:17:19.563794,SES_001418,240.42,31.05,7.464,30.73,0,Vehicle handshake OK,278,0.5764
STN_005,2024-01-25 16:46:39.038369,SES_001953,238.79,29.94,7.149,30.94,0,Session started,304,0.6037
STN_008,2024-02-01 21:29:59.836536,SES_002539,239.68,33.16,7.947,32.38,0,Charging in progress,325,0.7174
STN_005,2024-01-20 12:29:29.767878,SES_001554,244.33,25.71,6.28,37.42,0,Session started,255,0.4448
STN_007,2024-01-29 14:49:29.018260,SES_002290,237.66,26.69,6.342,42.67,0,Vehicle handshake OK,255,0.4492
STN_008,2024-02-29 09:44:50.869805,SES_004781,242.35,30.99,7.511,36.92,0,Pilot signal OK,335,0.6989
STN_004,2024-02-02 09:34:03.992071,SES_002587,238.54,29.3,6.99,38.19,0,Charging in progress,308,0.598
STN_008,2024-01-16 07:08:36.244965,SES_001261,240.1,32.69,7.85,35.56,0,Session started,350,0.7632
STN_001,2024-02-06 13:30:24.943168,SES_002885,241.02,31.79,7.663,36.94,0,Power delivery stable,270,0.5747
STN_010,2024-02-01 13:40:32.747450,SES_002553,242.84,31.59,7.671,40.68,0,Charging complete,352,0.7501
STN_004,2024-02-27 14:12:28.532156,SES_004587,243.4,31.02,7.55,37.01,0,Pilot signal OK,298,0.625
STN_006,2024-01-25 16:28:21.720639,SES_001964,235.81,28.61,6.746,37.6,0,Charging in progress,322,0.6034
STN_009,2024-01-14 09:03:37.229730,SES_001107,238.49,31.36,7.478,36.23,0,Pilot signal OK,285,0.592
STN_002,2024-02-20 20:47:40.442026,SES_004014,243.36,32.64,7.943,34.3,0,Session started,295,0.6509
STN_002,2024-01-18 12:17:26.881059,SES_001372,243.82,31.17,7.599,41.81,0,Pilot signal OK,259,0.5467
STN_004,2024-01-27 13:29:11.587581,SES_002109,239.57,30.26,7.25,39.34,0,Vehicle handshake OK,249,0.5015
STN_010,2024-02-18 12:51:44.685477,SES_003919,242.68,32.1,7.79,37.26,0,Charging in progress,328,0.7098
STN_001,2024-02-13 21:33:24.969958,SES_003444,237.86,31.43,7.476,43.84,0,Power delivery stable,282,0.5856
STN_003,2024-01-07 11:35:53.172922,SES_000498,245.35,30.34,7.443,34.78,0,Power delivery stable,305,0.6306
STN_005,2024-02-04 18:12:25.202907,SES_002753,239.41,28.94,6.929,32.77,0,Vehicle handshake OK,340,0.6544
STN_010,2024-01-28 21:48:51.331030,SES_002235,241.11,29.6,7.137,41.0,0,Session started,266,0.5273
STN_008,2024-02-20 07:33:13.978910,SES_004061,242.64,28.82,6.994,36.64,0,Session started,282,0.5479
STN_006,2024-01-06 14:28:24.471121,SES_000445,240.0,29.55,7.092,41.63,0,Session started,212,0.4176
STN_001,2024-02-19 20:56:33.969171,SES_003921,242.2,66.91,16.206,39.11,201,Current draw exceeded threshold,298,0.7155
STN_009,2024-02-10 13:08:34.673913,SES_003268,237.66,32.08,7.623,34.09,0,Session started,229,0.4849
STN_006,2024-01-20 14:00:46.352153,SES_001563,240.19,27.77,6.67,37.98,0,Power delivery stable,345,0.6392
STN_002,2024-02-20 21:22:33.280891,SES_004013,245.4,30.55,7.496,41.94,0,Charging complete,289,0.6018
STN_004,2024-02-15 19:45:52.104752,SES_003630,238.83,31.87,7.612,37.61,0,Pilot signal OK,328,0.6935
STN_003,2024-01-02 07:34:50.972946,SES_000103,244.08,34.63,8.453,36.79,0,Session started,309,0.7255
STN_006,2024-02-11 08:49:00.351574,SES_003325,237.08,31.28,7.416,37.36,0,Charging complete,256,0.5274
STN_002,2024-02-07 20:08:49.861937,SES_002976,,29.53,7.206,,0,Vehicle handshake OK,283,0.5665
STN_004,2024-01-10 14:09:37.250080,SES_000750,295.5,29.54,8.729,37.84,101,Voltage spike detected,320,0.6452
STN_005,2024-02-10 21:56:39.819280,SES_003238,242.16,27.43,6.642,34.82,0,Charging in progress,332,0.6125
STN_002,2024-02-23 21:52:35.012121,SES_004252,244.0,34.74,8.475,38.98,0,Charging in progress,266,
STN_002,2024-02-09 15:47:20.679264,SES_003134,245.65,33.3,8.181,44.1,0,Vehicle handshake OK,348,0.7908
STN_008,2024-02-14 20:14:43.713232,SES_003579,236.59,31.11,7.359,32.33,0,Power delivery stable,325,0.6644
STN_009,2024-01-07 13:23:26.551300,SES_000550,236.7,33.11,7.838,31.55,0,Power delivery stable,351,0.7642
STN_001,2024-01-15 20:36:36.772776,SES_001123,239.85,33.11,7.941,47.26,0,Charging complete,269,0.5934
STN_002,2024-01-04 16:03:57.172529,SES_000251,246.56,33.3,8.212,34.3,0,Session started,289,0.6592
STN_008,2024-01-19 16:47:03.551298,SES_001504,244.02,32.95,8.04,30.73,0,Session started,289,0.6454
STN_004,2024-02-07 13:39:01.141995,SES_002985,242.98,30.73,7.466,34.93,0,Session started,282,0.5848
STN_004,2024-02-27 14:07:28.532156,SES_004587,238.26,32.05,7.636,35.61,0,Vehicle handshake OK,304,0.6448
STN_003,2024-02-01 16:55:10.220138,SES_002504,246.34,31.9,7.859,40.98,0,Session started,247,0.5392
STN_002,2024-01-24 20:18:16.476426,SES_001854,245.35,30.69,7.531,39.68,0,Charging in progress,299,0.6255
STN_009,2024-01-09 18:39:51.230695,SES_000706,238.03,32.83,7.815,34.93,0,Vehicle handshake OK,326,0.7077
STN_002,2024-02-20 18:45:49.936211,SES_004012,245.13,,7.334,40.75,0,Charging in progress,322,0.656
STN_004,2024-01-19 20:43:50.459042,SES_001471,244.06,32.91,8.032,33.6,0,Vehicle handshake OK,309,0.6894
STN_003,2024-01-10 16:48:46.420061,SES_000739,246.83,33.76,8.332,36.03,0,Vehicle handshake OK,325,0.7522
STN_001,2024-01-26 13:06:51.580380,SES_002008,240.97,31.4,7.565,41.63,0,Vehicle handshake OK,318,0.6682
STN_010,2024-02-04 21:56:41.741135,SES_002796,241.24,29.92,7.217,39.22,0,Charging complete,379,0.7598
STN_006,2024-02-29 17:34:13.853164,SES_004768,237.38,31.39,7.452,39.24,0,Pilot signal OK,344,0.7121
STN_010,2024-02-18 12:41:44.685477,SES_003919,243.87,33.14,8.083,34.12,0,Power delivery stable,312,0.7005
STN_005,2024-02-16 09:58:55.499907,SES_003717,239.34,28.01,6.703,31.13,0,Vehicle handshake OK,327,0.6089
STN_004,2024-01-26 19:38:11.215520,SES_002031,240.55,31.84,7.66,36.25,0,Charging complete,291,0.6192
STN_010,2024-01-18 17:53:15.016798,SES_001433,241.24,29.64,7.149,34.12,0,Charging complete,298,0.5918
STN_001,2024-01-11 20:18:52.745509,SES_000802,240.47,31.98,7.69,36.94,0,Charging complete,338,0.722
STN_009,2024-02-26 07:44:47.120528,SES_004547,237.27,32.51,7.714,31.55,0,Vehicle handshake OK,291,0.6235
STN_003,2024-02-21 18:28:37.612770,SES_004104,249.72,33.96,8.481,41.91,0,Power delivery stable,324,0.7633
STN_009,2024-01-29 21:58:18.282905,SES_002309,237.56,32.48,7.715,32.78,0,Vehicle handshake OK,314,0.6729
STN_009,2024-02-20 21:05:02.569781,SES_004072,236.46,0.0,0.0,35.17,401,Communication timeout,344,0.0
STN_003,2024-02-22 16:51:50.918615,SES_004178,243.39,33.05,8.044,36.13,0,Charging complete,268,0.5988
STN_005,2024-02-12 15:18:56.452144,SES_003397,241.73,27.05,6.54,31.22,0,Pilot signal OK,351,0.6377
STN_009,2024-01-25 09:32:33.773974,SES_001987,241.33,30.56,7.374,34.79,0,Power delivery stable,279,0.5715
STN_004,2024-02-15 16:56:17.298178,SES_003629,242.8,31.0,7.528,38.95,0,Power delivery stable,300,0.6273
STN_010,2024-02-17 20:26:38.572458,SES_003833,241.68,30.67,,35.64,0,Session started,352,0.7248
STN_002,2024-02-03 09:31:46.706036,SES_002650,245.93,33.04,8.125,37.69,0,Charging complete,300,0.6771
STN_001,2024-01-12 08:27:22.508779,SES_000887,241.79,30.68,0.161,77.01,0,Charging complete,306,0.6304
STN_006,2024-02-29 13:00:19.212324,SES_004763,235.88,29.13,6.87,44.25,0,Session started,292,0.5572
STN_009,2024-01-15 14:48:51.462238,SES_001187,236.81,31.29,7.411,36.47,0,Pilot signal OK,327,0.6732
STN_001,2024-01-06 06:59:46.227867,SES_000404,240.43,35.67,8.576,41.06,0,Vehicle handshake OK,350,0.8338
STN_009,2024-02-15 15:26:20.045704,SES_003665,241.46,35.33,8.53,38.0,0,Charging complete,340,0.8056
STN_007,2024-01-04 19:39:28.074491,SES_000292,236.56,27.34,6.467,46.81,0,Charging complete,282,0.5066
STN_007,2024-01-24 21:06:23.232207,SES_001891,238.46,31.15,7.429,43.53,0,Charging in progress,278,0.5737
STN_008,2024-02-09 18:17:21.789616,SES_003183,241.39,33.12,7.995,30.73,0,Power delivery stable,350,0.7773
STN_006,2024-01-26 22:05:36.051165,SES_002043,239.35,27.05,6.475,38.45,0,Pilot signal OK,242,0.4353
STN_002,2024-02-29 07:34:30.445064,SES_004733,245.46,31.57,7.749,39.83,0,Session started,302,0.6501
STN_008,2024-01-01 18:20:33.067778,SES_000057,281.75,31.54,8.886,33.86,101,Voltage spike detected,327,0.6954
STN_007,2024-02-21 19:14:03.458445,SES_004132,235.2,28.16,6.624,48.23,0,Power delivery stable,312,0.5741
STN_007,2024-01-25 10:25:52.523650,SES_001976,239.96,29.05,6.971,45.76,0,Charging complete,301,0.5829
STN_008,2024-01-03 17:33:22.609253,SES_000224,234.71,31.59,7.415,37.66,0,Pilot signal OK,293,0.6035
STN_007,2024-02-28 09:02:14.005520,SES_004692,234.85,26.56,6.238,44.73,0,Session started,296,0.5129
STN_008,2024-02-20 07:26:03.545495,SES_004062,237.5,28.9,6.863,30.73,0,Vehicle handshake OK,293,0.5586
STN_006,2024-01-08 10:30:12.247558,SES_000607,237.82,30.81,7.327,41.6,0,Pilot signal OK,293,0.5963
STN_009,2024-02-04 12:17:18.374316,SES_002786,237.98,29.51,7.022,36.32,0,Session started,284,0.554
STN_009,2024-02-14 19:22:21.794852,SES_003587,235.27,32.77,7.71,36.77,0,Power delivery stable,321,0.6875
STN_003,2024-01-07 10:59:14.672577,SES_000501,244.28,33.88,8.277,40.97,0,Charging complete,323,0.7426
STN_006,2024-01-15 21:11:07.040256,SES_001161,239.93,33.36,8.003,35.94,0,Charging complete,322,0.7158
STN_006,2024-01-09 20:02:36.746162,SES_000682,236.23,28.76,6.793,42.8,0,Session started,360,0.6793
STN_010,2024-02-03 09:51:41.367259,SES_002720,,31.12,7.472,34.12,0,Vehicle handshake OK,302,0.6268
STN_007,2024-02-24 08:51:58.848147,SES_004369,236.95,32.06,7.598,46.42,0,Charging in progress,304,0.6416
STN_010,2024-02-08 15:04:12.937188,SES_003118,238.22,31.79,7.573,40.24,0,Vehicle handshake OK,278,0.5848
STN_001,2024-02-18 12:48:16.187761,SES_003842,238.75,30.31,7.236,46.13,0,Charging in progress,249,0.5005
STN_008,2024-02-18 21:14:08.546470,SES_003899,240.36,29.46,7.082,38.23,0,Pilot signal OK,343,0.6748
STN_009,2024-02-12 09:08:06.413565,SES_003431,239.62,33.52,8.031,33.12,0,Pilot signal OK,326,0.7273
STN_006,2024-02-11 20:40:17.385318,SES_003323,238.43,32.26,7.692,37.73,0,Power delivery stable,284,0.6068
STN_002,2024-01-21 11:39:26.399140,SES_001609,243.79,29.25,7.131,37.38,0,Power delivery stable,290,0.5744
STN_005,2024-01-18 18:06:04.622079,SES_001394,241.74,28.41,6.868,35.63,0,Charging in progress,290,0.5533
STN_009,2024-02-12 07:29:10.140869,SES_003432,239.33,32.47,7.772,32.75,0,Vehicle handshake OK,301,0.6498
STN_010,2024-02-27 15:32:13.351524,SES_004636,243.69,27.95,6.812,38.3,0,Pilot signal OK,266,0.5033
STN_009,2024-01-26 19:50:09.296690,SES_002070,235.96,32.14,7.584,36.62,0,Charging complete,221,0.4656
STN_008,2024-02-20 11:39:15.288138,SES_004060,240.68,33.87,8.152,30.73,0,Charging complete,311,0.7042
STN_009,2024-01-28 10:14:42.340258,SES_002226,236.61,32.54,7.7,31.55,0,Charging complete,289,0.6181
STN_010,2024-02-26 11:41:41.706254,SES_004557,239.21,30.44,7.281,34.12,0,Session started,314,0.6351
STN_001,2024-02-17 07:13:47.913372,SES_003762,243.4,32.32,7.866,42.21,0,Session started,348,0.7604
STN_006,2024-02-07 15:54:05.063958,SES_003004,237.5,28.49,6.766,45.52,0,Vehicle handshake OK,334,0.6277
STN_001,2024-01-20 10:42:56.808042,SES_001522,246.16,32.18,7.921,43.03,0,Vehicle handshake OK,283,0.6227
STN_002,2024-01-01 07:08:20.466151,SES_000011,243.39,32.81,7.985,34.3,0,Pilot signal OK,279,
STN_006,2024-01-03 18:00:04.238348,SES_000207,237.34,32.36,7.68,40.45,0,Power delivery stable,266,0.5675
STN_002,2024-02-16 18:13:01.771083,SES_003691,244.06,34.51,8.423,39.56,0,Pilot signal OK,331,0.7744
STN_008,2024-01-11 20:28:19.438534,SES_000857,237.77,30.43,7.234,30.73,0,Charging complete,292,0.5868
STN_009,2024-01-05 19:25:50.742649,SES_000391,239.77,29.81,7.147,35.8,0,Session started,296,0.5876
